ESTACIONES,MES,AÑO,PRECIP. MES (mm.),ANOMALIA RESPEC. PROMEDIO CLIMATOLOGICO,% RESPECTO PROMEDIO CLIMATOLOGICO,PREC. ACUM. AÑO AGRIC. (mm.),% RESPECTO PROMEDIO CLIMATOLOGICO,Tª  MÁXIMA ABSOL (ºC),Tª  MINIMA ABSOL. (ºC),TEMP. MEDIA DE MEDIAS (ºC),ANOMALIA (ºC)
SOPEIRA,3,2018,118.8,82.6,328.2,391.8,110.1,20.4,-1.9,6.9,-2
SOPEIRA,6,2018,105.2,36.4,152.9,856.8,145,30.7,9.8,19.3,-0.1
SOPEIRA,5,2018,202,106.9,212.5,751.6,144,25.1,1.2,15,0.2
SOPEIRA,7,2018,32.4,5.9,122.3,889.2,144,34.1,13,23.1,0.3
SOPEIRA,8,2018,55.2,2.9,105.5,944.4,141,35.9,11.6,22.8,0.3
SOPEIRA,10,2018,136.4,74.4,220,183.6,141.1,25.9,-0.2,14.1,0.7
SOPEIRA,11,2018,89,34,161.8,272.6,147.3,19.5,-0.2,8.8,0.8
SOPEIRA,4,2018,157.8,86.6,221.6,549.6,128.7,27.3,-1.6,11.7,0.9
SOPEIRA,2,2018,93,63.6236666666667,316.581375029786,385.2,120.526813813286,19.9,-1.7,7.6,1.77166666666667
SOPEIRA,1,2018,48.8,1.8,103.8,172.6,59.5,17.7,-2.7,6,1.9
SOPEIRA,12,2018,12.2,-45.9,21,284.8,117.1,16.1,-2.6,6.8,2.1
SOPEIRA,9,2018,47.2,-20.9,69.3,47.2,69.3,30.6,10.5,20.7,2.5
SOS DEL REY CATOLICO,6,2018,56.5,7.5,115.3,623.4,109.9,31.1,9.2,16.9,-2
SOS DEL REY CATOLICO,3,2018,100.8,64.7,279.2,359.5,96.3,18.4,-0.5,8.1,-1
SOS DEL REY CATOLICO,11,2018,64.3,-3.1,95.4,221.9,119.2,17.6,0.7,9.1,0
SOS DEL REY CATOLICO,10,2018,76.1,10.8,116.5,157.6,132.8,26.8,-0.2,13.4,-0.6
SOS DEL REY CATOLICO,5,2018,74.5,-3.5,95.5,566.9,109.4,26.3,1,14.2,-0.7
SOS DEL REY CATOLICO,8,2018,38.4,7,122.3,703.9,110.3,34.8,11,22.1,0.1
SOS DEL REY CATOLICO,7,2018,42.1,2.6,106.6,665.5,109.7,33.2,12.1,22.1,0.3
SOS DEL REY CATOLICO,12,2018,23.7,-35.7,39.9,245.6,100,14,-1.3,6.8,0.9
SOS DEL REY CATOLICO,4,2018,132.9,65.8,198.1,492.4,111.8,26.8,0.9,13.1,1.1
SOS DEL REY CATOLICO,1,2018,76,22.6,142.3,218.9,73.2,17.8,-3.9,6.5,1.5
SOS DEL REY CATOLICO,2,2018,49.6,11.3,129.503916449086,249.8,74.0806642941874,18.3,0.8,8.8,1.7
SOS DEL REY CATOLICO,9,2018,81.5,28.1,152.6,81.5,152.6,30.8,7.5,20,1.8
TAMARITE DE LITERA,6,2018,11,-15.3,41.8,354.6,108.9,35.3,9.4,22.1,-0.1
TAMARITE DE LITERA,10,2018,94.4,45.5,193,114.2,128.5,28.2,-0.3,15.4,-0.2
TAMARITE DE LITERA,5,2018,77,31.9,170.7,334.5,111.8,28.5,1.3,17.1,-0.5
TAMARITE DE LITERA,3,2018,35.8,14.7,169.7,166.6,79.1,23.2,-3.4,9.1,-1.3
TAMARITE DE LITERA,4,2018,84.8,41.4,195.4,254.3,100.1,28.1,-0.9,13.2,0.2
TAMARITE DE LITERA,7,2018,17.2,4.3,133.3,372.2,110,36.2,13.2,25.6,0.4
TAMARITE DE LITERA,8,2018,13.4,-11.8,53.2,385.6,106.1,37.8,11.2,25,0.5
TAMARITE DE LITERA,12,2018,12.2,-14.4,45.9,191.2,127.6,17.3,-1.8,6.1,0.9
TAMARITE DE LITERA,11,2018,61.6,27.2,179.1,175.8,142.6,21.6,-1.3,10.5,1.3
TAMARITE DE LITERA,2,2018,35.6,17.8,200,197.9,104.377637130802,18.4,-1.8,8.5,1.60366666666667
TAMARITE DE LITERA,9,2018,19.8,-20.2,49.5,19.8,49.5,33.3,7.7,22.3,1.7
TAMARITE DE LITERA,1,2018,21.8,-0.1,99.5,97.5,56.8,20.8,-2.2,7.1,1.9
TARAZONA,4,2018,123.4,75.5,257.6,309,133.1,23.8,1.1,12.5,0
TARAZONA,10,2018,39.8,9.9,133.1,89.3,140,29.4,2.2,14.4,-0.2
TARAZONA,5,2018,115.2,61.2,213.4,431.3,150.7,25.3,2.6,15.2,-0.8
TARAZONA,6,2018,44.2,14.6,149.3,487.4,154.3,33.3,9.8,19.8,-0.899999999999999
TARAZONA,3,2018,36.6,17.4,190.6,183.6,99.6,18.8,-0.2,9.1,-1.3
TARAZONA,8,2018,4.2,-20.3,17.1,510.9,139.3,36.9,11.6,23.3,0.7
TARAZONA,7,2018,15.8,-10.6,59.8,506.7,148.1,34.9,14.4,23.6,0.8
TARAZONA,11,2018,29.8,-3.4,89.8,119.1,122.8,20,0.4,10.3,0.9
TARAZONA,1,2018,67.6,45.2,301.8,105.2,73.3,18.8,-2.5,7.5,1.2
TARAZONA,12,2018,10.2,-13.9,42.4,131.2,108.3,17.5,-1.3,8,1.7
TARAZONA,2,2018,58.8,37.2266666666667,272.558714462299,186,112.704504140578,17.4,0.2,8.8,1.99
TARAZONA,9,2018,45.8,11.9,135.1,45.8,135.1,31.5,8.7,20.7,2.1
TERUEL,10,2018,138.6,95.9,324.6,210.6,277.8,27.4,-1.7,12.7,0
TERUEL,3,2018,33.4,14.1,173.1,132.6,76.9,22.8,-3.5,7.3,-0.9
TERUEL,5,2018,65.8,11.1,120.3,247.8,93.6,27.5,-1.2,14.6,0.3
TERUEL,6,2018,27.8,-15.2,64.7,275.6,89.6,35.2,7.3,19.3,0.600000000000002
TERUEL,11,2018,31.8,6.6,126.2,242.4,240,18.9,-3.1,8.4,1.2
TERUEL,7,2018,37.2,13.5,157,312.8,94.4,36.9,11.7,23.4,1.2
TERUEL,8,2018,73.2,38,208,386,105.3,37.4,11.7,23.4,1.4
TERUEL,4,2018,49.4,11.9,131.7,182,86.7,27.7,-2.2,11.3,1.4
TERUEL,12,2018,13.8,-5.1,73,256.2,213.7,21.1,-5.3,6.1,1.9
TERUEL,1,2018,14.4,-2.8,83.7,70,51.1,19.3,-5.6,5.6,1.9
TERUEL,2,2018,7.6,-8.5,47.2049689440994,162.6,106.135770234987,20.6,-3.9,7.2,1.9
TERUEL,9,2018,72,38.9,217.5,72,217.5,31.5,6.7,20.2,2.6
TOSOS,5,2018,101.9,39.5,163.3,456.3,148.9,25.8,3.8,15,0
TOSOS,2,2018,31.9,6.6,126.086956521739,252,142.938173567782,18.5,-2,8.3,2
TOSOS,6,2018,72.1,37.1,206,528.4,154.7,33.4,9.3,19.2,-0.2
TOSOS,10,2018,117.2,81.2,325.6,136.1,198.7,29.1,0.8,13.3,-0.5
TOSOS,3,2018,50.6,28.4,227.9,185.1,93.2,24,-1,8.7,-0.9
TOSOS,11,2018,38,5,115.2,174.1,171.5,21,1.3,10.1,1.1
TOSOS,7,2018,17.2,-1.9,90.1,545.6,151.3,35.5,11,23.2,1.3
TOSOS,4,2018,169.3,123.7,371.3,354.4,145.2,25,-0.6,12,1.4
TOSOS,8,2018,92.2,72.1,458.7,637.8,167.5,37.5,10.9,23.3,1.7
TOSOS,9,2018,18.9,-13.6,58.2,18.9,58.2,32.5,5.5,20.2,2.3
TOSOS,1,2018,47.7,24.1,202.1,83.3,55.2,17.3,-2.5,7.6,2.3
TOSOS,12,2018,18.5,-7.4,71.4,192.6,151.2,21.2,-2.1,8.7,2.8
VALDERROBRES,8,2018,9.8,-25.3,27.9,394.8,78.9,36.8,10.7,23.4,1
VALDERROBRES,1,2018,58.6,20.6,154.2,86.4,37.2,18.9,-4.1,7.3,2
VALDERROBRES,5,2018,74.6,11.3,117.9,284.8,69.9,26.3,-0.4,15.1,-0.1
VALDERROBRES,10,2018,191.8,121.6,273.2,217.8,194.5,26.9,0.2,13.4,-0.6
VALDERROBRES,3,2018,23.2,-7.5,75.6,150,51.1,22.9,-0.9,8.5,-0.6
VALDERROBRES,6,2018,22.8,-17.4,56.7,327.7,73.2,32.8,8.5,20,0.2
VALDERROBRES,11,2018,66.2,22.8,152.5,284,182.8,19.9,-1.2,8.9,0.5
VALDERROBRES,4,2018,56.4,5.5,110.8,210.2,61,26.1,-1.3,12,0.5
VALDERROBRES,12,2018,14,-25,35.9,311.4,160.2,18.2,-3.5,6.8,0.7
VALDERROBRES,7,2018,55.8,38.4,320.7,385,82.7,35,12.9,23.9,1.1
VALDERROBRES,2,2018,26.8,-3.6,88.1578947368421,291.2,110.806697108067,17.7,-1.8,7.7,1.3
VALDERROBRES,9,2018,24.8,-17,59.3,24.8,59.3,32,7.8,20.3,2.3
VALMADRID,6,2018,25.4,-15.5,62.1,343,95.5,34.2,11.4,20.5,-1
VALMADRID,4,2018,138,98,345,275.8,104.6,25.8,0.8,12.7,-0.1
VALMADRID,11,2018,41,2.3,105.9,122.6,110.8,20.9,2,10.4,-0.2
VALMADRID,5,2018,41.8,-12.7,76.7,317.6,99.8,27.7,4.7,16.1,-0.9
VALMADRID,10,2018,67.8,27.3,167.4,81.6,113.5,27.1,2.4,15,-1.2
VALMADRID,3,2018,40.6,14.7,156.8,137.8,61.6,23.3,0,9.1,-2.5
VALMADRID,8,2018,24.4,1.5,106.6,379.8,94.4,38,13,24.3,0.3
VALMADRID,7,2018,12.4,-7.9,61.1,355.4,93.7,36.2,15.1,25.6,0.6
VALMADRID,2,2018,19.2,-7.6,71.6417910447761,158,79.9190692969145,17.3,-0.4,8.9,0.700000000000001
VALMADRID,1,2018,43.4,15.6,156.1,72.8,42.6,17.5,-1.2,8,1.4
VALMADRID,9,2018,13.8,-17.6,43.9,13.8,43.9,33.6,10.1,22.1,2.1
VALMADRID,12,2018,11.6,-20.9,35.7,134.2,93.8,20.7,-1.7,9.1,2.1
ZARAGOZA,11,2018,33.8,4,113.4,97.8,102.2,22.8,2.1,11.6,1
ZARAGOZA,3,2018,38.2,19.1,200,143.4,80.2,22.7,1.9,10.7,-0.9
ZARAGOZA,10,2018,46,9.6,126.4,64,97.1,28.3,2.1,16.5,0.3
ZARAGOZA,6,2018,11.2,-15.2,42.4,345.2,119.8,35.4,13.3,22.9,0.3
ZARAGOZA,5,2018,81.6,37.9,186.7,334,127.6,28.4,5.5,18.4,0.4
ZARAGOZA,4,2018,109,69.7,277.4,252.4,115.8,26.6,3,14.7,0.9
ZARAGOZA,8,2018,65.8,49.2,396.4,457.8,142.2,39.2,15.4,26.4,1.4
ZARAGOZA,12,2018,11.6,-9.8,54.2,109.4,93.4,18.5,-2,8.6,1.6
ZARAGOZA,7,2018,46.8,29.5,270.5,392,128.4,37.6,17.7,27.1,1.8
ZARAGOZA,2,2018,26.4,4.9,122.790697674419,172.7,108.208020050125,19.7,2,10,1.8
ZARAGOZA,1,2018,48.4,27.4,230.5,74,53.6,19.7,-0.6,8.7,2.1
ZARAGOZA,9,2018,18,-11.5,61,18,61,34.3,12.1,23.7,2.5
