ESTACIONES,MES,AÑO,PRECIP. MES (mm.),ANOMALIA RESPEC. PROMEDIO CLIMATOLOGICO,% RESPECTO PROMEDIO CLIMATOLOGICO,PREC. ACUM. AÑO AGRIC. (mm.),% RESPECTO PROMEDIO CLIMATOLOGICO,Tª  MÁXIMA ABSOL (ºC),Tª  MINIMA ABSOL. (ºC),TEMP. MEDIA DE MEDIAS (ºC),ANOMALIA (ºC)
CEDRILLAS,8,2015,45.4,-4.6,90.8,534.9,109.074225122349,31.4,6.7,18.3,-0.746666666666663
CEDRILLAS,9,2015,58.6,14.7,133.485193621868,58.6,133.485193621868,23.9,2.4,12.9,-2.27666666666667
CEDRILLAS,6,2015,74.2,18.7,133.693693693694,272.6,65.9090909090909,26.3,2.6,15.7,0.0599999999999987
CEDRILLAS,12,2015,0.4,-27.8,1.41843971631206,107.3,66.5220086794792,17,-4.5,6.3,3.32666666666667
CEDRILLAS,10,2015,18,-34.1,34.5489443378119,76.6,79.7916666666667,18.9,-1.7,10.8,0.31
CEDRILLAS,5,2015,25.2,-39.1,39.1912908242613,358.1,80.1452108349623,31.2,-1,13,1.56666666666666
CEDRILLAS,11,2015,30.3,-6.8,81.6711590296496,106.9,80.3155522163787,21.9,-3.8,7.8,2.18333333333333
CEDRILLAS,2,2015,18.4,-7.8,70.2290076335878,189,88.1118881118881,10.2,-11.1,-0.1,-3.30666666666667
CEDRILLAS,4,2015,16.8,-30.2,35.7446808510638,261.8,89.1082368958475,19.6,1.1,8.8,1.61
CEDRILLAS,1,2015,33.4,6.4,123.703703703704,170.6,90.6001062134891,17.2,-9.1,1.9,-0.1
CEDRILLAS,3,2015,56,23.7,173.374613003096,245,99.2706645056726,18.6,-5.2,5.5,-0.306666666666666
DAROCA,8,2015,60.8,36.6,251.239669421488,409.3,104.081373172282,37.4,8.6,23.2,0.399999999999999
DAROCA,1,2015,12.3,-8.25333333333333,59.8443074927019,165.4,106.193553910029,15.9,-7.6,4.1,-0.4
DAROCA,2,2015,27.1,5.2,123.744292237443,192.5,108.357099969979,13.9,-8.7,4,-1.9
DAROCA,4,2015,18,-25.9066666666667,40.9960522320073,267.4,109.923538600674,24.7,-0.7,12.2,1.5
DAROCA,3,2015,56.9,35.2,262.21198156682,249.4,125.104504564759,23.7,-4.9,8.4,-0.4
DAROCA,9,2015,17.7,-19.5,47.5806451612903,17.7,47.5806451612903,29.7,5.3,17.2,-1.4
DAROCA,10,2015,22.8,-14.8,60.6382978723404,40.5,54.144385026738,25.1,-1.9,13.7,0
DAROCA,12,2015,0.4,-26.1,1.50943396226415,81.9,60.5769230769231,19.5,-4.4,7.6,2.3
DAROCA,11,2015,41,7.1,120.94395280236,81.5,74.9770009199632,24,-3.8,10,1.7
DAROCA,6,2015,76.3,31.0066666666667,168.457462466883,319.9,92.2088029285447,33.4,4.8,19.9,0.199999999999999
DAROCA,5,2015,11.7,-46.7,20.0342465753425,301.66,92.5213816879931,35.8,2.3,16.7,1.7
DAROCA,7,2015,13,-9.09,58.8501584427343,348.5,94.4316488280721,39.4,12,25.8,2.8
EJEA,5,2015,2,-41.6,4.58715596330275,336.5,119.108469539376,34.4,7.3,18.4,1.3
EJEA,4,2015,25.4,-22.3,53.2494758909853,398.8,136.155684533971,27,3.8,14.6,1.9
EJEA,7,2015,73,52.2,350.961538461538,542.8,139.250897896357,40.9,12.4,26.2,2.2
EJEA,8,2015,26.6,4.9,122.58064516129,586.3,142.478736330498,35.8,10.9,24,0.300000000000001
EJEA,1,2015,29.8,6.7,129.004329004329,281.4,144.381734222678,17.1,-3.6,6.4,0.800000000000001
EJEA,2,2015,42.6,17,166.40625,324,146.938775510204,16.4,-4.9,6,-1.3
EJEA,3,2015,49.4,24.7,200,373.4,152.283849918434,24.4,-0.9,10.9,0.300000000000001
EJEA,12,2015,1,-36,2.7027027027027,94.2,59.8855689764781,17.8,-2.6,7.7,1.7
EJEA,10,2015,9.8,-27.6,26.2032085561497,48.8,62.4839948783611,26.6,0.5,15.6,0.5
EJEA,6,2015,34.6,2.1,106.461538461538,285.7,77.4254742547425,34.1,10.3,21.9,0.5
EJEA,11,2015,44.4,2.2,105.21327014218,93.2,77.4729842061513,22.8,-0.8,11.5,2.1
EJEA,9,2015,39,-1.7,95.8230958230958,39,95.8230958230958,30.8,7.1,18.9,-1
FRAGA,6,2015,10.8,-14.1,43.3734939759036,278.6,100,35.7,12,23.8,0.900000000000002
FRAGA,10,2015,3.7,-37.7,8.93719806763285,7.7,10.3355704697987,28.2,2.8,16.9,0.199999999999999
FRAGA,5,2015,4,-38.5,9.41176470588235,253.7,115.333070555775,34.8,8.5,20.6,2.4
FRAGA,9,2015,4,-29.1,12.0845921450151,4,12.0845921450151,33.3,9.1,20.7,-1
FRAGA,8,2015,9.9,-11.6,46.046511627907,397.5,128.640776699029,38.9,13.1,25.8,0.199999999999999
FRAGA,7,2015,45.6,36.7,512.359550561798,381.5,132.695652173913,42.1,16.1,28.3,2.6
FRAGA,4,2015,15,-17.3,46.4396284829721,288.6,136.647727272727,25.8,2.1,14.4,1.3
FRAGA,2,2015,21.2,6.4,143.243243243243,230.2,143.695380774032,19,-3.5,7.2,-1.1
FRAGA,1,2015,9.6,-10.8,47.0588235294118,209,143.741403026135,15.9,-4.5,5.8,-0.5
FRAGA,3,2015,43.4,24.7,232.085561497326,273.6,152.934600335383,24.8,0.3,12.8,0.700000000000001
FRAGA,12,2015,4.5,-18,20,71.5,57.2,17.2,-3.8,6.6,0.0999999999999996
FRAGA,11,2015,59.3,31.3,211.785714285714,67,65.3658536585366,23.8,-3.7,11.6,1
HIJAR,6,2015,16.4,-9.5,63.3204633204633,277,100.984323733139,38.3,11.5,23.5,0.567391304347819
HIJAR,5,2015,8.2,-40.2,16.9421487603306,248.4,102.093397745572,35.5,7.6,20.4,2.33478260869565
HIJAR,4,2015,20,-13.6,59.5238095238095,245.4,122.7,27.1,4.3,15.3,1.23260869565217
HIJAR,7,2015,63.8,50.1,465.693430656934,372.2,129.236111111111,42.4,15.8,28.1,2.25104347826086
HIJAR,3,2015,85.4,68.8,514.457831325301,225.4,135.456730769231,26.5,-0.3,12.2,0.443478260869568
HIJAR,8,2015,26,7.7,142.07650273224,426.2,139.144629448253,37.6,13.4,25.4,0.021739130434792
HIJAR,10,2015,10.6,-25,29.7752808988764,20.4,31.8252730109204,28.8,1.1,15.1,0.0999999999999996
HIJAR,9,2015,9.8,-18.7,34.3859649122807,9.8,34.3859649122807,32.3,10.9,20.7,-0.678260869565211
HIJAR,12,2015,2.8,-17.7,13.6585365853659,63.6,58.5096596136155,16.9,-4.5,7,-0.147504025717391
HIJAR,11,2015,40.4,16.3,167.634854771784,60.8,68.9342403628118,23.2,1.4,12.2,1.36290700284782
HIJAR,1,2015,29.4,7.5,134.246575342466,118.8,90.9647779479326,18.2,-3.4,7.2,0.823333333333331
HIJAR,2,2015,21.2,2,110.416666666667,140,93.4579439252336,20.9,-2.1,7.4,-0.993478260869566
HUESCA,9,2015,62.1,14.1,129375,62.1,129375,30.1,8.5,19,-0.800000000000001
HUESCA,5,2015,3.2,-49.1,6.11854684512428,391.906666666667,102.677508250264,35.1,5,18.9,2.8
HUESCA,7,2015,49.5,27.0233333333333,220.228384991843,504.1,112.076184829733,42.1,12.5,27.3,3.2
HUESCA,8,2015,43.2,13.1,143.521594684385,552.8,115.194665370055,36.5,11.8,24.2,0.5
HUESCA,2,2015,21.8,-5.4,80.1470588235294,299.5,117.339009833753,16.7,-5.2,6.3,-0.600000000000001
HUESCA,4,2015,10.9,-43.8633333333333,19.9038285957758,399.2,117.547751320155,25.5,2.4,14.4,2.3
HUESCA,1,2015,19.4,-10.5433333333333,64.7890459757319,277.7,121.775101223452,17.5,-1.6,5.8,0.6
HUESCA,3,2015,88.8,59.2,300,388.3,136.320550478041,23,0.1,12.8,0.700000000000001
HUESCA,12,2015,1,-41.1,2.37529691211401,112.1,56.5875820292782,17.9,-0.9,8.6,3.1
HUESCA,11,2015,23.7,-24.1,49.581589958159,111.1,71.2179487179487,23.8,-0.9,10.9,1.6
HUESCA,10,2015,25.3,-34.9,42.0265780730897,87.4,80.7763401109057,26.3,2.7,15.8,0.800000000000001
HUESCA,6,2015,26.4,-9.00666666666666,74.5622293353418,423.8,99.163111384961,34.1,9.1,22.2,1.2
JACA,3,2015,32.9,-18.9,63.5135135135135,528,101.518938665641,20.1,-3.2,8,-0.199999999999999
JACA,2,2015,71.6,18,133.582089552239,495.1,105.722827247491,11.9,-11.8,2.5,-2.7
JACA,6,2015,32.8,-15.8,67.4897119341564,767.2,111.690202358422,30.2,5,18.1,-0.199999999999999
JACA,12,2015,1.1,-89.4,1.21546961325967,170.2,48.3522727272727,19.4,-0.9,8.1,3.2
JACA,11,2015,59.9,-33.2,64.3394199785177,169.1,64.6653919694073,22.8,-4.8,9.2,1.4
JACA,10,2015,52.2,-45.2,53.5934291581109,109.2,64.8456057007126,21.7,-1.6,12,0
JACA,9,2015,57,-14,80.2816901408451,57,80.2816901408451,25.2,2.9,14.8,-2.6
JACA,5,2015,11.9,-67.8,14.930991217064,686.51,86.7576583006802,29.3,1.4,14.6,0.6
JACA,7,2015,44.7,5.44666666666667,113.875679347826,720.1,92.5979108354515,36.8,8.3,23.4,2
JACA,4,2015,52.2,-34.51,60.2006688963211,583.7,96.1915591371269,23.5,-0.1,11.2,1.3
JACA,8,2015,72.8,28.3,163.595505617978,802.9,97.6569943522982,33.8,7.3,20.5,-0.699999999999999
JACA,1,2015,88,25.3,140.350877192982,409.5,98.7460815047022,15.5,-6.2,3.5,-0.8
LA ALMUNIA DE Dª Gª,8,2015,29,12.6,176.829268292683,365.2,101.585535465925,36.4,9.7,23.6,-0.299999999999997
LA ALMUNIA DE Dª Gª,4,2015,22.2,-24.5,47.5374732334047,255,109.207708779443,27.9,0.2,14.1,0.799999999999999
LA ALMUNIA DE Dª Gª,3,2015,80.5,60.9,410.714285714286,232.8,124.625267665953,24.7,-1.9,10.7,-0.700000000000001
LA ALMUNIA DE Dª Gª,10,2015,21.2,-16.3,56.5333333333333,22.8,32.9004329004329,27.2,1.5,15.4,-0.299999999999999
LA ALMUNIA DE Dª Gª,9,2015,1.6,-30.2,5.0314465408805,1.6,5.0314465408805,29.9,7.4,18.5,-1.5
LA ALMUNIA DE Dª Gª,12,2015,2.4,-23.4,9.30232558139535,64.1,50.6319115323855,20.4,-1.8,8,0.0999999999999996
LA ALMUNIA DE Dª Gª,11,2015,38.9,7.4,123.492063492064,61.7,61.2103174603175,24,-1.6,11.9,1
LA ALMUNIA DE Dª Gª,6,2015,55.6,19.4,153.591160220994,261.9,81.2849162011173,34.9,8.4,21.4,-0.200000000000003
LA ALMUNIA DE Dª Gª,2,2015,15.4,-5.6,73.3333333333333,152.3,91.0885167464115,17,-5.9,6.7,-1.9
LA ALMUNIA DE Dª Gª,5,2015,8,-44.5,15.2380952380952,286,91.958041958042,38.7,7,18.5,1.2
LA ALMUNIA DE Dª Gª,1,2015,5.4,-14.2,27.5510204081633,136.9,93.6388508891929,19.8,-3.8,7.4,0
LA ALMUNIA DE Dª Gª,7,2015,23.4,2.4,111.428571428571,336.2,97.9889245118041,42.4,12.2,26.1,1.7
LAGUARRES,5,2015,11.6,-66.7,14.8148148148148,493.6,57.9416531604538,32.8,3.1,17,2.15775
LAGUARRES,4,2015,25.4,-44,36.5994236311239,274.4,66.0727185167349,26,-0.9,12.2,1.41133333333333
LAGUARRES,2,2015,10.2,-18.5,35.5400696864111,210.8,67.9561573178595,18.1,-8.9,3.9,-1.92833333333333
LAGUARRES,12,2015,0.8,-50.7,1.55339805825243,167.8,68.6860417519443,16.3,-3.7,6.8,2074
LAGUARRES,10,2015,42.8,-28.4,60.1123595505618,94.8,69.3997071742313,23.3,0.2,13.2,-0.191333333333331
LAGUARRES,1,2015,15.6,-21.6,41.9354838709677,200.6,71.2611012433393,15.4,-6.3,3.5,-0.501333333333333
LAGUARRES,3,2015,38.2,2.5,107.002801120448,249,71.9861231569818,24.4,-3.7,9.5,0.629333333333335
LAGUARRES,9,2015,52,-13.4,79.5107033639144,52,79.5107033639144,27.1,5.3,16.6,-1.58633333333333
LAGUARRES,7,2015,72,43.2,250,463,81.2708443040197,38.7,11.3,25.3,2.53533333333333
LAGUARRES,11,2015,72.2,16,128.46975088968,167,86.6182572614108,21.8,-5.9,9.2,1249
LAGUARRES,8,2015,92,47.3,205.816554809843,555,90.33203125,36.1,9.8,21.7,-0.797666666666668
LAGUARRES,6,2015,41.4,-5.9,87.5264270613108,489.6,90.5158069883527,32.4,6.2,19.9,0.458333333333332
LANAJA,9,2015,28.4,-11.6,71,28.4,71,30.3,8.9,18.7,-1.31551724137931
LANAJA,6,2015,41.2,17.3,172.384937238494,333.8,105.466034755134,32.9,9.6,21.8,0.207142857142856
LANAJA,5,2015,5.2,-41.6,11.1111111111111,292.6,121.189336978811,32.6,6,18.6,1.55535714285714
LANAJA,7,2015,32,13.1,169.312169312169,445,132.677400119261,39.9,13.5,26.4,1.92931034482758
LANAJA,8,2015,31.4,8.9,139.555555555556,489.3,136.714165968148,35.1,12.6,23.7,-0.0446428571428577
LANAJA,4,2015,16.2,-22.4,41.9689119170984,349.4,142.148087876322,24.9,2.8,14,0.884482758620692
LANAJA,2,2015,24.6,4.8,124.242424242424,275.6,146.129374337222,16.4,-4.8,6,-1.22586206896552
LANAJA,1,2015,14.2,-11.6,55.0387596899225,251,148.696682464455,15.5,-2.3,5.5,0.4
LANAJA,3,2015,57.6,39,309.677419354839,333.2,160.810810810811,22.1,0.7,11,0.489655172413791
LANAJA,12,2015,4.2,-25.1,14.3344709897611,81.4,56.9230769230769,15.3,-0.8,7.4,1.47931034482759
LANAJA,10,2015,23.8,-17.2,58.0487804878049,52.2,64.4444444444444,25.9,2.4,15.4,-0.0275862068965491
LANAJA,11,2015,25,-7.7,76.4525993883792,77.2,67.8979771328056,23,-0.5,10.6,0.874137931034483
LECIÑENA,7,2015,25.2,6.8,136.95652173913,357.6,103.502170767004,41.9,12.1,26.8,2.8
LECIÑENA,5,2015,6,-44,12,298,104.563758389262,36.4,6.2,17.9,0.899999999999999
LECIÑENA,8,2015,28.2,4.6,119.491525423729,393.7,106.664860471417,37.1,9.3,24.5,-0.703333333333344
LECIÑENA,1,2015,17,-6.7,71.7299578059072,196.2,119.853390348198,18.1,-4.3,5.6,0.9
LECIÑENA,2,2015,28.6,5.7,124.890829694323,224.8,120.471596998928,17.3,-6.1,5.2,-1.61
LECIÑENA,4,2015,23,-19.6,53.9906103286385,305.6,123.225806451613,25.9,-0.1,13.8,0.843333333333336
LECIÑENA,3,2015,57.8,39,307.446808510638,282.6,137.585199610516,22.9,-2.7,10.3,-0.5
LECIÑENA,12,2015,2.2,-24.7,8.17843866171004,56.4,40.2857142857143,20.2,-0.1,8.5,2.97666666666667
LECIÑENA,10,2015,16.8,-25.2,40,33.8,42.3028785982478,26.7,0.6,15.3,-0.139999999999999
LECIÑENA,9,2015,17,-20.9,44.8548812664908,17,44.8548812664908,31.5,6.4,18.6,-2.38333333333334
LECIÑENA,11,2015,20.4,-12.8,61.4457831325301,54.2,47.9221927497789,23.6,-4.1,11.2,1.84333333333333
LECIÑENA,6,2015,21.2,-7.9,72.8522336769759,266.9,81.5958422500764,34.3,7.2,21.8,-1.02
MONTALBAN,8,2015,14.9,-22.3,40.0537634408602,502.3,114.156496443263,36.1,8.2,22.5,0.899999999999999
MONTALBAN,5,2015,25.2,-38.2,39.7476340694006,321.093333333333,117.162195830911,35.2,2.4,16.2,2.1
MONTALBAN,7,2015,37.4,5.38333333333333,116.814159292035,487.4,120.9999751744,38.4,12.4,25.1,3.4
MONTALBAN,2,2015,27.4,5.1,122.869955156951,236.8,124.675324675325,14.4,-8.7,3.4,-2.1
MONTALBAN,1,2015,22.4,-3.03333333333334,88.0733944954128,209.4,124.915490157089,19.7,-6.2,4.8,0.0999999999999996
MONTALBAN,4,2015,8.8,-32.26,21.4320506575743,351,136.208413100843,24.7,-2.1,11.6,1.8
MONTALBAN,3,2015,105.4,78.7,394.756554307116,342.2,157.962763502077,22.2,-4.4,8.5,0.300000000000001
MONTALBAN,9,2015,20.6,-18.7,52.4173027989822,20.6,52.4173027989822,28.1,4.6,16.5,-0.600000000000002
MONTALBAN,12,2015,0,-26.8,0,97.4,68.4950773558368,21,-1.9,9.3,4.1
MONTALBAN,6,2015,29.2,-20.5,58.7525150905433,254.4,68.5763576896812,33.2,4.8,19.3,0.900000000000002
MONTALBAN,10,2015,38,-7.2,84.070796460177,58.6,69.3491124260355,23.8,-1.5,13.5,0.300000000000001
MONTALBAN,11,2015,38.8,7.9,125.566343042071,97.4,84.4020797227036,23.8,-3.3,10.2,2.2
MONZÓN,5,2015,9,-42.47,17.4859141247329,344.43,104.694713004094,33.8,5.4,18.7,1.35523809523809
MONZÓN,4,2015,14.7,-31.63,31.7289013598101,351.6,120.01638448935,26.4,1.3,13.9,1.8
MONZÓN,2,2015,16.3,-5.06,76.310861423221,281.2,125.854095181262,18.9,-5.5,5.4,-1.48842528735632
MONZÓN,7,2015,88.4,70.71,499.717354437535,499.5,126.533645199152,41.4,11.4,26,2
MONZÓN,8,2015,51.3,23.1433333333333,182.194862081212,552.2,130.570487255072,37.3,9.6,23.4,-0.100000000000001
MONZÓN,1,2015,17.3,-8.6,66.7953667953668,264.9,131.091023060935,16.9,-5.6,4.6,-0.488333333333334
MONZÓN,3,2015,55.7,32.5033333333333,240.120706998132,336.9,136.601386692617,23.6,-2.5,10.8,0.411643678160919
MONZÓN,12,2015,4,-27.08,12.8700128700129,113,64.1413759176569,16.6,-2.9,5.9,0.402137931034484
MONZÓN,9,2015,34,-14.2766666666667,70.4273976386108,34,70.4273976386108,29.7,5.4,17.8,-2.45257471264368
MONZÓN,11,2015,32.2,-11.1266666666667,74.3191260193876,109,75.1240580775593,23.4,-4.1,9.9,1.9
MONZÓN,10,2015,42.8,-10.69,80.0149560665545,76.8,75.4667540124468,26,0.8,14.5,0
MONZÓN,6,2015,28.5,-4.13666666666667,87.3250944745174,309.3,82.0279349363508,34.5,9.4,21.9,-0.347095238095235
MUNIESA,8,2015,14.4,-21.3,40.3361344537815,427.7,101.833333333333,33,11.1,22.3,-0.623333333333328
MUNIESA,11,2015,58,27.3,188.925081433225,113.8,105.56586270872,22.2,-0.8,10.7,1.57
MUNIESA,7,2015,56.6,35,262.037037037037,413.3,107.546187874057,39,12.2,24.9,1.96333333333333
MUNIESA,4,2015,9.6,-33.8,22.1198156682028,270.7,110.806385591486,23.5,-1,12.4,1.12666666666667
MUNIESA,3,2015,102.8,79.1,433.755274261603,261.1,129.965156794425,21.8,-2.5,8.9,-1.52666666666667
MUNIESA,9,2015,30.4,-12.2,71.3615023474178,30.4,71.3615023474178,27.1,6.8,16.9,-1.57333333333334
MUNIESA,6,2015,34,-17.1,66.5362035225049,261.6,72.125723738627,33.4,7.9,19.8,-0.526666666666667
MUNIESA,10,2015,25.4,-9.1,73.6231884057971,55.8,72.3735408560311,24.3,0.3,14,-0.583333333333336
MUNIESA,12,2015,0.2,-24.8,0.8,114,85.8433734939759,20.3,-0.5,9.2,2.83333333333333
MUNIESA,2,2015,16.6,-3,84.6938775510204,158.3,89.334085778781,14.8,-6.5,4,-2.46
MUNIESA,1,2015,13,-11.8,52.4193548387097,141.7,89.9111675126903,20.4,-1.7,6.1,0.699999999999999
MUNIESA,5,2015,11.2,-56.1,16.6419019316493,311.6,90.4685494223363,35.8,4.6,16.8,0.846666666666671
QUINTO DE EBRO,7,2015,31.4,16.5966666666667,212.114388651205,311.5,102.563821147134,43.7,15.2,28.1,2.8
QUINTO DE EBRO,2,2015,17.6,-3.49,83.4518729255571,166.6,103.24099894652,18.9,-4.9,7,-1.2
QUINTO DE EBRO,1,2015,17.2,-4.60333333333334,78.8870203332824,149,106.216139150271,16.9,-5.6,6,-0.0999999999999996
QUINTO DE EBRO,8,2015,44.4,25.9966666666667,241.26064118819,356.1,110.550007761163,38,12.2,25.5,0.5
QUINTO DE EBRO,4,2015,25.7,-10.3066666666667,71.3756711720052,252.5,117.35998140832,27.4,2,14.2,0.699999999999999
QUINTO DE EBRO,3,2015,60.2,42.4266666666667,338.709677419355,226.8,126.602534283535,23.7,-1.1,11.7,0.0999999999999996
QUINTO DE EBRO,10,2015,9.3,-29.2766666666667,24.1078372072928,22.3,31.0138612025405,27.9,4,15.4,-0.799999999999999
QUINTO DE EBRO,9,2015,13,-20.3266666666667,39.0078015603121,13,39.0078015603121,31.7,9,20.1,-1.1
QUINTO DE EBRO,12,2015,5.3,-16.0833333333333,24.7856586126267,54.6,46.0850237740202,15,-3.1,7,0
QUINTO DE EBRO,11,2015,27,1.81,107.185391028186,49.3,50.7758857456743,24,-1.6,12.1,1.5
QUINTO DE EBRO,6,2015,14,-11.08,55.8213716108453,231,79.9556955453255,37.4,13,23.4,0.799999999999997
QUINTO DE EBRO,5,2015,2.6,-46.08,5.34100246507806,263.83,96.691051055604,35.8,8.9,20,2
SABIÑÁNIGO,12,2015,2.6,-78.7533333333333,3.19593542571499,159,46.9992413120375,19.8,-4.2,7,1.96383333333333
SABIÑÁNIGO,11,2015,39.8,-44.2933333333333,47.3283653083875,156.4,60.8678731270675,23.8,-5.7,9.7,1.5
SABIÑÁNIGO,10,2015,50.2,-47.3933333333333,51.4379397499829,116.6,67.4547312802515,21.9,-1.4,12,0
SABIÑÁNIGO,5,2015,8.6,-72.0533333333333,10.6629194908249,660.713333333333,72.2249689729283,31.1,1.3,15.3,0.49
SABIÑÁNIGO,7,2015,44.3,-0.533333333333339,98.8104089219331,589.9,77.1807250984548,37.9,8.9,24.3,1.81666666666667
SABIÑÁNIGO,1,2015,54.6,-6.55333333333333,89.2837675787638,322,80.6094945634487,17.7,-7.6,3.3,-0.4
SABIÑÁNIGO,4,2015,41.4,-41.2466666666667,50.0927643784787,468.6,80.7847464055443,25.9,-0.9,11.9,1.29
SABIÑÁNIGO,8,2015,72.8,18.5033333333333,134.078212290503,662.7,80.9546302253422,35.2,7.3,21.3,-1.06666666666667
SABIÑÁNIGO,2,2015,62.8,13.0633333333333,126.264995643724,384.8,85.6646729693228,14.6,-13.2,2.4,-3.04333333333333
SABIÑÁNIGO,3,2015,42.4,-5.82,87.9303193695562,427.2,85.8843081541843,22,-4.4,8.6,-115
SABIÑÁNIGO,9,2015,66.4,-8.86333333333333,88.2235705744276,66.4,88.2235705744276,26.8,2.5,15.5,-2.96333333333333
SABIÑÁNIGO,6,2015,40,-18.7633333333333,68.0696579499688,679.8,94.4853435135724,31.8,4.8,18.9,-0.44466666666667
SANTA EULALIA DEL CAMPO,4,2015,13.6,-25.0116666666667,35.2225147839599,230.8,107.128737909764,25.2,-1,11.2,1.7
SANTA EULALIA DEL CAMPO,3,2015,82.4,61.198275862069,388.647637635196,217.2,122.829796645458,21.7,-5.7,7.6,-0.2
SANTA EULALIA DEL CAMPO,9,2015,8.4,-25.9227586206897,24.4735573058994,8.4,24.4735573058994,29.2,4.5,16.8,-0.399999999999999
SANTA EULALIA DEL CAMPO,10,2015,17.2,-21.4905952380952,44.4552478300067,25.6,35.0620792595187,23.8,-3.1,12.3,0
SANTA EULALIA DEL CAMPO,6,2015,32.2,-15.6790229885057,67.2528343106128,163.4,50.4049453988973,32.1,4.9,19.1,0.800000000000001
SANTA EULALIA DEL CAMPO,12,2015,0.2,-20.5834523809524,0.962304030793729,62,51.5048875455138,19.8,-3.7,7.7,3.9
SANTA EULALIA DEL CAMPO,11,2015,36.2,9.61988095238095,136.192016052098,61.8,62.0522592460236,23.5,-5.6,9.7,2.9
SANTA EULALIA DEL CAMPO,2,2015,12,-5.30057471264368,69.3618576221639,134.8,86.6166186534157,15,-9,3.4,-1.5
SANTA EULALIA DEL CAMPO,1,2015,14.2,-3.75083333333334,79.1049626294044,122.8,88.7746618787712,19.2,-7.4,3.6,0.463333333333333
SANTA EULALIA DEL CAMPO,8,2015,26.8,-9.19488095238095,74.4550316347893,361.4,93.1030477584037,38.5,8.4,22.4,0.799999999999997
SANTA EULALIA DEL CAMPO,5,2015,31.6,-29.2537931034483,51.9277408826129,276.295517241379,94.9707771663773,36.5,1.5,16.3,2.4
SANTA EULALIA DEL CAMPO,7,2015,28.6,0.597380952380945,102.133303857632,334.6,95.0090007785957,39.7,12.7,25.4,3.6
SARIÑENA,5,2015,6.8,-37.1,15.4897494305239,276.5,102.784810126582,32.4,6.2,19,2
SARIÑENA,7,2015,33,17.8,217.105263157895,339.2,107.61421319797,41.2,13.6,26.8,2.3
SARIÑENA,6,2015,30,6.5,127.659574468085,324.2,108.066666666667,34.8,10.4,22.5,0.899999999999999
SARIÑENA,4,2015,13.8,-23.2,37.2972972972973,277.4,119.260533104041,25.8,2.1,14.4,1.3
SARIÑENA,8,2015,50.2,25.4,202.41935483871,428.2,125.941176470588,36.5,12,24,0.300000000000001
SARIÑENA,2,2015,20.8,3.4,119.540229885057,234.6,131.281477336318,17.4,-4.9,6.2,-1
SARIÑENA,1,2015,18.8,-2.9,86.6359447004608,213.8,132.548047117173,17.1,-5.6,5,-0.4
SARIÑENA,3,2015,29,12.1,171.597633136095,263.6,134.764826175869,22.8,-0.9,11.4,0.9
SARIÑENA,9,2015,24.6,-13.2,65.0793650793651,24.6,65.0793650793651,30.2,6.9,18.7,-1.3
SARIÑENA,12,2015,5.9,-21.9,21.2230215827338,96.4,69.054441260745,16.4,-4.5,6.3,0.4
SARIÑENA,10,2015,34.7,-5.9,85.4679802955665,59.3,75.6377551020408,26.2,0.6,15,-0.4
SARIÑENA,11,2015,31.2,-2.2,93.4131736526946,90.5,80.948121645796,23.8,-3.5,10.7,1
SEIRA,9,2015,113.4,13.395652173913,113.395069779575,113.4,113.395069779575,27.1,3.8,15.3,-2.05318181818182
SEIRA,12,2015,2,-94.7727272727273,2.06669798027243,239.4,64.7564300402356,14.3,-3.7,5.8,1.91047619047619
SEIRA,5,2015,53.2,-73.3304347826087,42.045220259776,771.956785243742,70.1723218650071,31.3,2.7,15.9,1.93332575757576
SEIRA,4,2015,59.8,-40.4708333333334,59.6384791190526,488.5,75.6864047541575,24.2,0.3,12,1.41333333333334
SEIRA,3,2015,29.2,-23.5916666666667,55.3117600631413,428.7,78.6381108749746,26.2,-3.1,9.2,1.39963768115942
SEIRA,7,2015,108.4,38.6782608695652,155.475180843103,759.9,79.6693158455115,37,11.2,23.5,1.87545454545454
SEIRA,2,2015,24.4,-28.5458333333333,46.0848351302432,399.5,81.1391818521689,15.2,-7.3,3.8,-0.766376811594201
SEIRA,8,2015,116,36.1952380952381,145.354734769378,875.9,84.740809200406,34.2,7.5,20.5,-0.25928571428571
SEIRA,1,2015,35.6,-34125,51.0577267837935,375.1,85.362908524278,18.2,-5.3,4.5,1.28260869565217
SEIRA,11,2015,63,-13.5333333333333,82.3170731707317,237.4,86.9851047447096,22.7,-5.7,10.1,2.78880952380953
SEIRA,10,2015,61,-35.3826086956522,63.2894261999278,174.4,88.8042684141779,23.2,-0.4,11.8,-0.199999999999999
SEIRA,6,2015,56.2,-55.9391304347826,50.1163151364764,818.8,92.6143855524532,30.7,5.6,18.4,-0.185606060606059
SOPEIRA,9,2015,80,11.8696666666667,117.421999990215,80,117.421999990215,26.7,6.3,16.8,-1.38633333333333
SOPEIRA,12,2015,0.8,-57.3357142857143,1.37609042879961,171.8,70.6290758542714,15.8,-1.4,7.5,2774
SOPEIRA,5,2015,25.2,-69855,26.510967334701,522.029908866995,70.8963210179391,32.9,5.5,17.3,2.45775
SOPEIRA,4,2015,31.8,-39.3683333333333,44.6827943139505,344.9,80.7775803302386,25.1,2.1,13.3,2.51133333333333
